,R,E,V
155,0.8976377952755905,0.5039370078740157,0.08332816665633332
156,0.328125,0.50390625,0.0833282470703125
157,0.7441860465116279,0.5038759689922481,0.08332832562145705
158,0.32558139534883723,0.5038759689922481,0.08332832562145705
159,0.7769230769230769,0.5038461538461538,0.08332840236686391
160,0.33587786259541985,0.5038167938931297,0.08332847736145912
161,0.8244274809160306,0.5038167938931297,0.08332847736145912
162,0.3409090909090909,0.5037878787878788,0.08332855065809612
163,0.6716417910447762,0.503731343283582,0.08332869235910002
164,0.6716417910447762,0.503731343283582,0.08332869235910002
165,0.8740740740740741,0.5037037037037037,0.08332876085962505
166,0.47058823529411764,0.5036764705882353,0.08332882785467129
167,0.7194244604316546,0.5035971223021583,0.08332902023704777
168,0.7194244604316546,0.5035971223021583,0.08332902023704777
169,0.7194244604316546,0.5035971223021583,0.08332902023704777
170,0.75,0.5035714285714286,0.08332908163265305
171,0.7323943661971831,0.5035211267605634,0.08332920055544535
172,0.7323943661971831,0.5035211267605634,0.08332920055544535
173,0.7972027972027972,0.5034965034965035,0.08332925815443298
174,0.04861111111111111,0.5034722222222222,0.08332931455761317
175,0.38620689655172413,0.503448275862069,0.0833293697978597
176,0.8424657534246576,0.5034246575342466,0.08332942390692437
177,0.2013888888888889,0.5034722222222222,0.08332931455761317
178,0.47586206896551725,0.503448275862069,0.0833293697978597
179,0.8827586206896552,0.503448275862069,0.0833293697978597
180,0.2054794520547945,0.5034246575342466,0.08332942390692437
181,0.7346938775510204,0.5034013605442177,0.08332947691548274
182,0.9121621621621622,0.5033783783783784,0.0833295288531775
183,0.6510067114093959,0.5033557046979866,0.08332957974865997
184,0.38666666666666666,0.5033333333333333,0.08332962962962963
185,0.7350993377483444,0.5033112582781457,0.0833296785228718
186,0.47058823529411764,0.5032679738562091,0.08332977344895838
187,0.47058823529411764,0.5032679738562091,0.08332977344895838
188,0.38311688311688313,0.5032467532467533,0.08332981953111823
189,0.2,0.5032258064516129,0.08332986472424557
190,0.532051282051282,0.5032051282051282,0.0833299090510629
191,0.3885350318471338,0.5031847133757962,0.08332995253357134
192,0.10828025477707007,0.5031847133757962,0.08332995253357134
193,0.23417721518987342,0.5031645569620253,0.08332999519307803
194,0.1987179487179487,0.5032051282051282,0.0833299090510629
195,0.7707006369426752,0.5031847133757962,0.08332995253357134
196,0.5126582278481012,0.5031645569620253,0.08332999519307803
197,0.9245283018867925,0.5031446540880503,0.08333003705022217
198,0.54375,0.503125,0.083330078125
199,0.3950617283950617,0.5030864197530864,0.08333015800436926
200,0.3950617283950617,0.5030864197530864,0.08333015800436926
201,0.7300613496932515,0.5030674846625767,0.08333019684594829
202,0.7317073170731707,0.5030487804878049,0.08333023497917906
203,0.7333333333333333,0.503030303030303,0.0833302724211815
204,0.21084337349397592,0.5030120481927711,0.08333030918856148
205,0.7964071856287425,0.5029940119760479,0.0833303452974291
206,0.22023809523809523,0.5029761904761905,0.08333038076341648
207,0.9289940828402367,0.5029585798816568,0.08333041560169462
208,0.4176470588235294,0.5029411764705882,0.08333044982698962
209,0.861271676300578,0.5028901734104047,0.08333054896588593
210,0.861271676300578,0.5028901734104047,0.08333054896588593
211,0.861271676300578,0.5028901734104047,0.08333054896588593
212,0.21839080459770116,0.5028735632183908,0.08333058087814331
213,0.03428571428571429,0.5028571428571429,0.08333061224489796
214,0.23295454545454544,0.5028409090909091,0.0833306430785124
215,0.1016949152542373,0.5028248587570622,0.08333067339100088
216,0.5222222222222223,0.5027777777777778,0.08333076131687243
217,0.5222222222222223,0.5027777777777778,0.08333076131687243
218,0.5222222222222223,0.5027777777777778,0.08333076131687243
219,0.5222222222222223,0.5027777777777778,0.08333076131687243
220,0.9444444444444444,0.5027777777777778,0.08333076131687243
221,0.9444444444444444,0.5027777777777778,0.08333076131687243
222,0.7857142857142857,0.5027472527472527,0.08333081753411424
223,0.7857142857142857,0.5027472527472527,0.08333081753411424
224,0.726775956284153,0.5027322404371585,0.08333084495406452
225,0.7868852459016393,0.5027322404371585,0.08333084495406452
226,0.625,0.5027173913043478,0.08333087192816635
227,0.1956521739130435,0.5027173913043478,0.08333087192816635
228,0.22702702702702704,0.5027027027027027,0.0833308984660336
229,0.7903225806451613,0.5026881720430108,0.08333092457702239
230,0.41397849462365593,0.5026881720430108,0.08333092457702239
231,0.26344086021505375,0.5026881720430108,0.08333092457702239
232,1.0,0.5026737967914439,0.08333095027023936
233,0.4148936170212766,0.5026595744680851,0.08333097555454957
234,0.671957671957672,0.5026455026455027,0.08333100043858421
235,0.24607329842931938,0.5026178010471204,0.0833310490392259
236,0.24607329842931938,0.5026178010471204,0.0833310490392259
237,0.5104166666666666,0.5026041666666666,0.08333107277199074
238,0.8601036269430051,0.5025906735751295,0.08333109613680904
239,0.9948186528497409,0.5025906735751295,0.08333109613680904
240,0.4175257731958763,0.5025773195876289,0.08333111914124774
241,0.1076923076923077,0.5025641025641026,0.08333114179268025
242,0.5153061224489796,0.5025510204081632,0.08333116409829237
243,0.4213197969543147,0.5025380710659898,0.08333118606508799
244,0.4213197969543147,0.5025380710659898,0.08333118606508799
245,0.4213197969543147,0.5025380710659898,0.08333118606508799
246,0.6834170854271356,0.5025125628140703,0.08333122900936844
247,0.6834170854271356,0.5025125628140703,0.08333122900936844
248,0.075,0.5025,0.08333125
249,0.4228855721393035,0.5024875621890548,0.08333127067811853
250,0.4228855721393035,0.5024875621890548,0.08333127067811853
251,0.9108910891089109,0.5024752475247525,0.08333129104989707
252,0.5960591133004927,0.5024630541871922,0.08333131112135699
253,0.7352941176470589,0.5024509803921569,0.08333133089837243
254,0.2696078431372549,0.5024509803921569,0.08333133089837243
